State Name,Constitution Assembly,Candidate Name,Party Name,Status,Obtained Votes,Difference Votes,Img urls,Party Short Names,party_color
Maharashtra,Wardha - 8,UMESH SOMAJI WAWARE,Maharashtra Vikas Aghadi,lost,1246 ,( -531860),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/UMESH-2024-4175.jpg,MVA,#FF3333
Maharashtra,Wardha - 8,KRUSHNA ANNAJI KALODE,Hindrashtra Sangh,lost,1061 ,( -532045),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/KRUSH-2024-2703.jpg,HS,#33FFF5
Maharashtra,Wardha - 8,RAMESH SINHA,Independent,lost,799 ,( -532307),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/RAMES-2024-2918.jpg,IND,#AEBEDF
Maharashtra,Wardha - 8,DR. MORESHWAR RAMJI NAGRALE,Republican Party of India,lost,797 ,( -532309),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/DRMOR-2024-3841.jpg,RPOI,#335AFF
Maharashtra,Wardha - 8,DIXITA ANAND,Desh Janhit Party,lost,736 ,( -532370),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/DIKSH-2024-3686.jpg,DJP,#FF3333
Maharashtra,Wardha - 8,RAHUL T. BHOYAR,Independent,lost,689 ,( -532417),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/RAHUL-2024-3075.jpg,IND,#AEBEDF
Maharashtra,Wardha - 8,NOTA,None of the Above,,4634 ,( -528472),	https://results.eci.gov.in/PcResultGenJune2024/img/nota.jpg,NOTA,#FF3333
Maharashtra,Yavatmal- Washim - 14,SANJAY UTTAMRAO DESHMUKH,Shiv Sena (Uddhav Balasaheb Thackrey),won,594807 ,(+ 94473),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/SANJA-2024-2873.jpg,SSB,#33FF57
Maharashtra,Yavatmal- Washim - 14,RAJSHRITAI HEMANT PATIL (MAHALLE),Shiv Sena,lost,500334 ,( -94473),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/RAJAS-2024-20240405123006.jpg,SS,#FF5733
Maharashtra,Yavatmal- Washim - 14,ANIL JAYRAM RATHOD,Samnak Janta Party,lost,56390 ,( -538417),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/ANILJ-2024-2931.jpg,SJP,#FF3335
Maharashtra,Yavatmal- Washim - 14,HARISING (HARIBHAU) NASARU RATHOD,Bahujan Samaj Party,lost,17396 ,( -577411),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/HARIS-2024-20240405124449.jpg,BSP,#33FFF5
Maharashtra,Yavatmal- Washim - 14,SANGITA DINESH CHAVHAN,Independent,lost,7180 ,( -587627),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/SANGI-2024-3227.jpg,IND,#AEBEDF
Maharashtra,Yavatmal- Washim - 14,RAMDAS BAJIRAO GHODAM,Independent,lost,6781 ,( -588026),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/RAMDA-2024-20240405125317.jpg,IND,#AEBEDF
Maharashtra,Yavatmal- Washim - 14,VINOD PANJABRAO NANDAGAVALI,Independent,lost,6298 ,( -588509),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/VINOD-2024-4117.jpg,IND,#AEBEDF
Maharashtra,Yavatmal- Washim - 14,SANDIP SAMPAT SHINDE,Independent,lost,5514 ,( -589293),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/SANDI-2024-2938.jpg,IND,#AEBEDF
Maharashtra,Yavatmal- Washim - 14,DHARAM DILIPSING THAKUR,Sanman Rajkiya Paksha,lost,4555 ,( -590252),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/DHARA-2024-3215.jpg,SRP,#FF9633
Maharashtra,Yavatmal- Washim - 14,AMOL KOMAWAR,Hindrashtra Sangh,lost,3377 ,( -591430),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/AMOLK-2024-4262.jpg,HS,#33FFF5
Maharashtra,Yavatmal- Washim - 14,UTTAM ONKAR INGOLE,Peoples Party of India (Democratic),lost,2975 ,( -591832),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/UTTAM-2024-20240405012125.jpg,PPOI,#FF33A6
Maharashtra,Yavatmal- Washim - 14,MANOJ MAHADEORAO GEDAM,Independent,lost,2794 ,( -592013),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/MANOJ-2024-2946.jpg,IND,#AEBEDF
Maharashtra,Yavatmal- Washim - 14,NUR ALI MAHEBUB ALI SHAH,Independent,lost,1958 ,( -592849),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/NOORM-2024-20240405011744.jpg,IND,#AEBEDF
Maharashtra,Yavatmal- Washim - 14,DR ARJUNKUMAR SITARAM RATHOD,Independent,lost,1863 ,( -592944),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/DRARJ-2024-4231.jpg,IND,#AEBEDF
Maharashtra,Yavatmal- Washim - 14,PRO KISAN RAMRAO AMBURE,Independent,lost,1720 ,( -593087),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/PROKI-2024-4254.jpg,IND,#AEBEDF
Maharashtra,Yavatmal- Washim - 14,DIKSHANT NAMDEVRAO SAWAIKAR,Independent,lost,1103 ,( -593704),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/DIKSH-2024-20240405125557.jpg,IND,#AEBEDF
Maharashtra,Yavatmal- Washim - 14,GOKUL PREMDAS CHAVHAN,Independent,lost,1094 ,( -593713),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/GOKUL-2024-4247.jpg,IND,#AEBEDF
Maharashtra,Yavatmal- Washim - 14,NOTA,None of the Above,,9391 ,( -585416),	https://results.eci.gov.in/PcResultGenJune2024/img/nota.jpg,NOTA,#FF3333
Manipur,Inner Manipur - 1,ANGOMCHA BIMOL AKOIJAM,Indian National Congress,won,374017 ,(+ 109801),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S14/ANGOM-2024-1551.jpg,INC,#19AAED
Manipur,Inner Manipur - 1,THOUNAOJAM BASANTA KUMAR SINGH,Bharatiya Janata Party,lost,264216 ,( -109801),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S14/THOUN-2024-1449.jpg,BJP,#FF944D
Manipur,Inner Manipur - 1,MAHESHWAR THOUNAOJAM,Republican Party of India (Athawale),lost,135640 ,( -238377),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S14/MAHES-2024-1390.jpg,RPOI,#FF33A6
Manipur,Inner Manipur - 1,RAJKUMAR SOMENDRO SINGH,Independent,lost,13050 ,( -360967),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S14/RAJKU-2024-316.jpg,IND,#AEBEDF
Manipur,Inner Manipur - 1,MOIRANGTHEM TOTOMSHANA NONGSHABA,Independent,lost,4881 ,( -369136),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S14/MOIRA-2024-1656.jpg,IND,#AEBEDF
Manipur,Inner Manipur - 1,HAORUNGBAM SARAT SINGH,Independent,lost,1296 ,( -372721),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S14/HAORU-2024-1692.jpg,IND,#AEBEDF
Manipur,Inner Manipur - 1,NOTA,None of the Above,,3797 ,( -370220),	https://results.eci.gov.in/PcResultGenJune2024/img/nota.jpg,NOTA,#FF3333
Manipur,Outer Manipur - 2,ALFRED KANNGAM S ARTHUR,Indian National Congress,won,384954 ,(+ 85418),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S14/ALFRE-2024-1931.jpg,INC,#19AAED
Manipur,Outer Manipur - 2,KACHUI TIMOTHY ZIMIK,Naga Peoples Front,lost,299536 ,( -85418),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S14/KACHU-2024-20240330072746.jpg,NPF,#96FF33
Manipur,Outer Manipur - 2,S KHO JOHN,Independent,lost,89910 ,( -295044),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S14/SKHOJ-2024-1964.jpg,IND,#AEBEDF
Manipur,Outer Manipur - 2,ALYSON ABONMAI,Independent,lost,15110 ,( -369844),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S14/ALYSO-2024-1841.jpg,IND,#AEBEDF
Manipur,Outer Manipur - 2,NOTA,None of the Above,,7225 ,( -377729),	https://results.eci.gov.in/PcResultGenJune2024/img/nota.jpg,NOTA,#FF3333
Meghalaya,Shillong - 1,DR. RICKY ANDREW J. SYNGKON,Voice of the People Party,won,571078 ,(+ 371910),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S15/DRRI-2024-969.jpg,VOTPP,#F5FF33
Meghalaya,Shillong - 1,VINCENT H. PALA,Indian National Congress,lost,199168 ,( -371910),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S15/VINCE-2024-900.jpg,INC,#19AAED
Meghalaya,Shillong - 1,DR. MAZEL AMPAREEN LYNGDOH,National People's Party,lost,186488 ,( -384590),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S15/DRMA-2024-117.jpg,NP,#FF3333
Meghalaya,Shillong - 1,ROBERTJUNE KHARJAHRIN,United Democratic Party,lost,44563 ,( -526515),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S15/ROBER-2024-946.jpg,UDP,#FF3335
Meghalaya,Shillong - 1,PROF. LAKHON KMA,Independent,lost,18582 ,( -552496),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S15/PROF-2024-927.jpg,IND,#AEBEDF
Meghalaya,Shillong - 1,PETER SHALLAM,Independent,lost,7024 ,( -564054),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S15/PETER-2024-147.jpg,IND,#AEBEDF
Meghalaya,Shillong - 1,NOTA,None of the Above,,11008 ,( -560070),	https://results.eci.gov.in/PcResultGenJune2024/img/nota.jpg,NOTA,#FF3333
Meghalaya,Tura - 2,SALENG A SANGMA,Indian National Congress,won,383919 ,(+ 155241),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S15/SALEN-2024-20240329010404.jpg,INC,#19AAED
Meghalaya,Tura - 2,AGATHA K SANGMA,National People's Party,lost,228678 ,( -155241),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S15/AGATH-2024-20240326050214.jpg,NP,#FF3333
Meghalaya,Tura - 2,ZENITH M SANGMA,All India Trinamool Congress,lost,48709 ,( -335210),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S15/ZENIT-2024-20240327042834.jpg,AITC,#33FFAA
Meghalaya,Tura - 2,LABENN CH MARAK,Independent,lost,6910 ,( -377009),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S15/LABEN-2024-769.jpg,IND,#AEBEDF
Meghalaya,Tura - 2,NOTA,None of the Above,,5840 ,( -378079),	https://results.eci.gov.in/PcResultGenJune2024/img/nota.jpg,NOTA,#FF3333
Mizoram,MIZORAM - 1,RICHARD VANLALHMANGAIHA,Zoram People’s Movement,won,208552 ,(+ 68288),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S16/RICHA-2024-154.jpg,ZM,#33FFAA
Mizoram,MIZORAM - 1,K VANLALVENA,Mizo National Front,lost,140264 ,( -68288),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S16/KVANL-2024-1338.jpg,MNF,#335AFF
Mizoram,MIZORAM - 1,LALBIAKZAMA,Indian National Congress,lost,98595 ,( -109957),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S16/LALBI-2024-1426.jpg,INC,#19AAED
Mizoram,MIZORAM - 1,VANLALHMUAKA,Bharatiya Janata Party,lost,33533 ,( -175019),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S16/VANLA-2024-1446.jpg,BJP,#FF944D
Mizoram,MIZORAM - 1,LALHRIATRENGA CHHANGTE,Independent,lost,4706 ,( -203846),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S16/LALHR-2024-20240330032817.jpg,IND,#AEBEDF
Mizoram,MIZORAM - 1,RITA MALSAWMI,Mizoram People's Conference,lost,3793 ,( -204759),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S16/RITAM-2024-707.jpg,MC,#FF5733
Mizoram,MIZORAM - 1,NOTA,None of the Above,,1893 ,( -206659),	https://results.eci.gov.in/PcResultGenJune2024/img/nota.jpg,NOTA,#FF3333
Nagaland,Nagaland - 1,S SUPONGMEREN JAMIR,Indian National Congress,won,401951 ,(+ 50984),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S17/SSUPO-2024-602.jpg,INC,#19AAED
Nagaland,Nagaland - 1,DR CHUMBEN MURRY,Nationalist Democratic Progressive Party,lost,350967 ,( -50984),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S17/DRCHU-2024-565.jpg,NDPP,#33FF57
Nagaland,Nagaland - 1,HAYITHUNG TUNGOE LOTHA,Independent,lost,6232 ,( -395719),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S17/HAYIT-2024-93.jpg,IND,#AEBEDF
Nagaland,Nagaland - 1,NOTA,None of the Above,,1646 ,( -400305),	https://results.eci.gov.in/PcResultGenJune2024/img/nota.jpg,NOTA,#FF3333
NCT OF Delhi,Chandni Chowk - 1,PRAVEEN KHANDELWAL,Bharatiya Janata Party,won,516496 ,(+ 89325),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/U05/PARVE-2024-10329.jpg,BJP,#FF944D
NCT OF Delhi,Chandni Chowk - 1,JAI PRAKASH AGARWAL,Indian National Congress,lost,427171 ,( -89325),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/U05/JAIPR-2024-10925.jpg,INC,#19AAED
NCT OF Delhi,Chandni Chowk - 1,ABUL KALAM AZAD,Bahujan Samaj Party,lost,5829 ,( -510667),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/U05/ABULK-2024-10533.jpg,BSP,#33FFF5
NCT OF Delhi,Chandni Chowk - 1,UMESH RATHOR,Atulya Bharat Party,lost,1617 ,( -514879),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/U05/UMESH-2024-10173.jpg,ABP,#3357FF
NCT OF Delhi,Chandni Chowk - 1,SEEMA RIZVI,Azad Samaj Party,lost,1089 ,( -515407),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/U05/SEEMA-2024-11320.jpg,ASP,#FF33A6
NCT OF Delhi,Chandni Chowk - 1,SHAIK JALEEL,Navarang Congress Party,lost,949 ,( -515547),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/U05/SHAIK-2024-9290.jpg,NCP,#FF9633
NCT OF Delhi,Chandni Chowk - 1,MD NAZIR,Aman Samaj Party,lost,945 ,( -515551),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/U05/MDNAZ-2024-11257.jpg,ASP,#FF9633
NCT OF Delhi,Chandni Chowk - 1,SATYA DEV CHAUDHARY,Satya Bahumat Party,lost,842 ,( -515654),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/U05/SATYA-2024-9413.jpg,SBP,#9633FF
NCT OF Delhi,Chandni Chowk - 1,RITU KAUSHIK,Socialist Unity Centre Of India (COMMUNIST),lost,643 ,( -515853),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/U05/RITUK-2024-9326.jpg,SUCOI,#F533FF
NCT OF Delhi,Chandni Chowk - 1,SAMEER MIRZA,Rashtriya Republican Party,lost,513 ,( -515983),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/U05/SAMEE-2024-9899.jpg,RRP,#33FFF5
NCT OF Delhi,Chandni Chowk - 1,SOHARSH GULGULIA JAIN,Swaraj Bhartiya Nyay Party,lost,503 ,( -515993),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/U05/1714641246soharsh1.jpg,SBNP,#F533FF
NCT OF Delhi,Chandni Chowk - 1,SHYAM BHARTEEY,Gareeb Aadmi Party,lost,463 ,( -516033),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/U05/SHYAM-2024-9334.jpg,GAP,#9633FF
NCT OF Delhi,Chandni Chowk - 1,GULJAR SINGH,Peoples Party of India (Democratic),lost,424 ,( -516072),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/U05/GULJA-2024-9651.jpg,PPOI,#FF33A6
NCT OF Delhi,Chandni Chowk - 1,YOGENDER SINGH,Bharatiya Liberal Party,lost,389 ,( -516107),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/U05/YOGEN-2024-11158.jpg,BLP,#FF3333
NCT OF Delhi,Chandni Chowk - 1,VINOD KUMAR GUPTA,Akhil Bhartiya Parivar Party,lost,359 ,( -516137),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/U05/VINOD-2024-10942.jpg,ABPP,#FF3335
NCT OF Delhi,Chandni Chowk - 1,SHIVAM SAINI,Right to Recall Party,lost,330 ,( -516166),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/U05/SHIVA-2024-9351.jpg,RTRP,#F5FF33
NCT OF Delhi,Chandni Chowk - 1,MANOJ KUMAR NIGAM,Akhil Bhartiya Sudhar Party,lost,321 ,( -516175),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/U05/MANOJ-2024-9467.jpg,ABSP,#33FF96
NCT OF Delhi,Chandni Chowk - 1,RAJESH GUPTA,Bharat Lok Sewak Party,lost,262 ,( -516234),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/U05/RAJES-2024-9823.jpg,BLSP,#96FF33
NCT OF Delhi,Chandni Chowk - 1,RAHUL SHARMA,Rashtriya Mangalam Party,lost,257 ,( -516239),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/U05/RAHUL-2024-11010.jpg,RMP,#F5FF33
NCT OF Delhi,Chandni Chowk - 1,SUNIL KUMAR,Independent,lost,247 ,( -516249),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/U05/SUNIL-2024-11353.jpg,IND,#AEBEDF
NCT OF Delhi,Chandni Chowk - 1,SUBHASH CHANDER,Independent,lost,220 ,( -516276),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/U05/SUBHA-2024-9686.jpg,IND,#AEBEDF
NCT OF Delhi,Chandni Chowk - 1,MOHD HAMID,Bharatheeya Jawan Kisan Party,lost,189 ,( -516307),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/U05/MOHDH-2024-11264.jpg,BJKP,#9633FF
NCT OF Delhi,Chandni Chowk - 1,PYUSH NARULA,Independent,lost,172 ,( -516324),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/U05/PYUSH-2024-10863.jpg,IND,#AEBEDF
NCT OF Delhi,Chandni Chowk - 1,HEENA,Public Political Party,lost,169 ,( -516327),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/U05/HEENA-2024-11168.jpg,PPP,#FF3333
NCT OF Delhi,Chandni Chowk - 1,ASHOK KUMAR GUPTA,Independent,lost,140 ,( -516356),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/U05/ASHOK-2024-9754.jpg,IND,#AEBEDF
NCT OF Delhi,Chandni Chowk - 1,NOTA,None of the Above,,5563 ,( -510933),	https://results.eci.gov.in/PcResultGenJune2024/img/nota.jpg,NOTA,#FF3333
NCT OF Delhi,East Delhi - 3,HARSH MALHOTRA,Bharatiya Janata Party,won,664819 ,(+ 93663),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/U05/HARSH-2024-20240501024907.jpg,BJP,#FF944D
NCT OF Delhi,East Delhi - 3,KULDEEP KUMAR (MONU),Aam Aadmi Party,lost,571156 ,( -93663),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/U05/KULDE-2024-20240504050120.jpg,AAP,#FF3333
NCT OF Delhi,East Delhi - 3,MOHD. WAQAR CHOUDHARY,Bahujan Samaj Party,lost,9197 ,( -655622),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/U05/MOHDW-2024-20240504052058.jpg,BSP,#33FFF5
NCT OF Delhi,East Delhi - 3,A. GOPALA KRISHNA,Navarang Congress Party,lost,2817 ,( -662002),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/U05/ANDEG-2024-20240506110258.jpg,NCP,#FF9633
NCT OF Delhi,East Delhi - 3,KULDEEP KUMAR,Independent,lost,1582 ,( -663237),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/U05/KULDE-2024-20240506101008.jpg,IND,#AEBEDF
NCT OF Delhi,East Delhi - 3,MANOJ KUMAR GUPTA (SWARAJI),Independent,lost,1192 ,( -663627),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/U05/MANOJ-2024-20240503051846.jpg,IND,#AEBEDF
NCT OF Delhi,East Delhi - 3,RODASH GUPTA,Independent,lost,1099 ,( -663720),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/U05/RODAS-2024-20240506113759.jpg,IND,#AEBEDF
NCT OF Delhi,East Delhi - 3,JYOTI PRAKASH (MONU),Ekam Sanatan Bharat Dal,lost,824 ,( -663995),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/U05/JYOTI-2024-20240506092645.jpg,ESBD,#96FF33
NCT OF Delhi,East Delhi - 3,ARUNIMA GAUTAM,Independent,lost,751 ,( -664068),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/U05/1714732458photo.jpg,IND,#AEBEDF
NCT OF Delhi,East Delhi - 3,JAI RAM LAL,Rashtriya Republican Party,lost,657 ,( -664162),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/U05/JAIRA-2024-20240501034629.jpg,RRP,#33FFF5
NCT OF Delhi,East Delhi - 3,ADVOCATE MANJEET SINGH,Rashtra Nirman Party,lost,614 ,( -664205),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/U05/MANJE-2024-20240503043924.jpg,RNP,#33FF57
NCT OF Delhi,East Delhi - 3,MOHAMMAD IRFAN,Independent,lost,583 ,( -664236),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/U05/MDIRF-2024-20240430034732.jpg,IND,#AEBEDF
NCT OF Delhi,East Delhi - 3,OM SHANKAR,Independent,lost,556 ,( -664263),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/U05/17148995972222.jpg,IND,#AEBEDF
NCT OF Delhi,East Delhi - 3,LAL SINGH,Bahujan Dravida Party,lost,477 ,( -664342),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/U05/LALSI-2024-20240501040752.jpg,BDP,#3357FF
NCT OF Delhi,East Delhi - 3,YOGESH CHAUDHARY,Bhartiya Veer Dal,lost,470 ,( -664349),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/U05/YOGES-2024-20240506091308.jpg,BVD,#FF3335
NCT OF Delhi,East Delhi - 3,VIMAL KUMAR SAXENA,Independent,lost,433 ,( -664386),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/U05/VIMAL-2024-20240503031837.jpg,IND,#AEBEDF
NCT OF Delhi,East Delhi - 3,SURENDRA SINGH BASOYA,Peoples Party of India (Democratic),lost,399 ,( -664420),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/U05/SUREN-2024-20240506100233.jpg,PPOI,#FF33A6
NCT OF Delhi,East Delhi - 3,SANJAY,Public Political Party,lost,379 ,( -664440),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/U05/SANJA-2024-20240501035437.jpg,PPP,#FF3333
NCT OF Delhi,East Delhi - 3,AMIT GUPTA,Independent,lost,360 ,( -664459),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/U05/AMITG-2024-20240506093619.jpg,IND,#AEBEDF
NCT OF Delhi,East Delhi - 3,SANJAYA KUMAR YADAV,Right to Recall Party,lost,290 ,( -664529),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/U05/SANJA-2024-20240429040322.jpg,RTRP,#F5FF33
NCT OF Delhi,East Delhi - 3,NOTA,None of the Above,,5394 ,( -659425),	https://results.eci.gov.in/PcResultGenJune2024/img/nota.jpg,NOTA,#FF3333
NCT OF Delhi,New Delhi - 4,BANSURI SWARAJ,Bharatiya Janata Party,won,453185 ,(+ 78370),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/U05/BANSU-2024-20240509041031.jpg,BJP,#FF944D
NCT OF Delhi,New Delhi - 4,SOMNATH BHARTI,Aam Aadmi Party,lost,374815 ,( -78370),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/U05/SOMNA-2024-20240509041607.jpg,AAP,#FF3333
NCT OF Delhi,New Delhi - 4,RAAJ KUMAR ANAND,Bahujan Samaj Party,lost,5629 ,( -447556),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/U05/RAAJK-2024-20240509041806.jpg,BSP,#33FFF5
NCT OF Delhi,New Delhi - 4,SANJAY RAWAT,Independent,lost,1276 ,( -451909),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/U05/SANJA-2024-20240509041128.jpg,IND,#AEBEDF
NCT OF Delhi,New Delhi - 4,ACHLA JETHMALANI,Jindabad Kranti Party,lost,1037 ,( -452148),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/U05/ACHLA-2024-20240509040753.jpg,JKP,#33FFAA
NCT OF Delhi,New Delhi - 4,HIRA LAL,Independent,lost,1005 ,( -452180),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/U05/HIRAL-2024-10546.jpg,IND,#AEBEDF
NCT OF Delhi,New Delhi - 4,PREM SINGH,Navarang Congress Party,lost,806 ,( -452379),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/U05/PREMS-2024-20240509041510.jpg,NCP,#FF9633
NCT OF Delhi,New Delhi - 4,UPEN‍DRA,Anjaan Aadmi Party,lost,781 ,( -452404),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/U05/UPEN-2024-20240509041706.jpg,AAP,#335AFF
NCT OF Delhi,New Delhi - 4,DILIP SINGH,Independent,lost,726 ,( -452459),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/U05/DILIP-2024-20240509041916.jpg,IND,#AEBEDF
NCT OF Delhi,New Delhi - 4,LUKMAN KHAN,Log Party,lost,656 ,( -452529),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/U05/LUKMA-2024-20240509041324.jpg,LP,#96FF33
NCT OF Delhi,New Delhi - 4,PUNAM PANDEY,Rashtravadi Loktantrik Party (India),lost,641 ,( -452544),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/U05/PUNAM-2024-10539.jpg,RLP,#FF5733
NCT OF Delhi,New Delhi - 4,SANDHYA THAKKAR,Rashtriya Republican Party,lost,486 ,( -452699),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/U05/SANDH-2024-20240509042212.jpg,RRP,#33FFF5
NCT OF Delhi,New Delhi - 4,RAVINDER SINGH,Independent,lost,416 ,( -452769),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/U05/RAVIN-2024-20240509041226.jpg,IND,#AEBEDF
NCT OF Delhi,New Delhi - 4,DINESH KUMAR,Peoples Party of India (Democratic),lost,361 ,( -452824),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/U05/DINES-2024-11077.jpg,PPOI,#FF33A6
NCT OF Delhi,New Delhi - 4,PRITHVI NATH SINGH,Bharatiya Sampuran Krantikari Party,lost,335 ,( -452850),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/U05/PRITH-2024-20240509040857.jpg,BSKP,#33FF57
